 , , OBJECT 1, , , , , , , OBJECT 2,,,,,,,,,,,,,,,,
0.275, ,0.863531,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.276, ,0.866671,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.277, ,0.869811,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.278, ,0.872951,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.279, ,0.876091,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.28, ,0.879231,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.281, ,0.882371,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.282, ,0.885511,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.283, ,0.888651,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.284, ,0.891791,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.285, ,0.894931,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.286, ,0.898071,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.287, ,0.901211,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.288, ,0.904351,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.289, ,0.907491,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.29, ,0.910631,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.291, ,0.913771,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.292, ,0.916911,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.293, ,0.920051,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.294, ,0.923191,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.295, ,0.926331,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.296, ,0.929471,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.297, ,0.932611,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.298, ,0.935751,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.299, ,0.938891,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.3, ,0.942031,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.301, ,0.945171,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.302, ,0.948311,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.303, ,0.951451,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.304, ,0.954591,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.305, ,0.957731,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.306, ,0.960871,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.307, ,0.964011,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.308, ,0.967151,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.309, ,0.970291,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.31, ,0.973431,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.311, ,0.976571,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.312, ,0.979711,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.313, ,0.982851,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.314, ,0.985991,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.315, ,0.989131,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.316, ,0.992271,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.317, ,0.995411,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.318, ,0.998551,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.319, ,1.00169,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.32, ,1.00483,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.321, ,1.00797,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.322, ,1.01111,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.323, ,1.01425,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.324, ,1.01739,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.325, ,1.02053,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.326, ,1.02367,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.327, ,1.02681,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.328, ,1.02995,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.329, ,1.03309,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.33, ,1.03623,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.331, ,1.03937,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.332, ,1.04251,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.333, ,1.04565,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.334, ,1.04879,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.335, ,1.05193,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.336, ,1.05507,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.337, ,1.05821,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.338, ,1.06135,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.339, ,1.06449,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.34, ,1.06763,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.341, ,1.07077,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.342, ,1.07391,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.343, ,1.07705,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.344, ,1.08019,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.345, ,1.08333,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.346, ,1.08647,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.347, ,1.08961,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.348, ,1.09275,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.349, ,1.09589,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.35, ,1.09903,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.351, ,1.10217,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.352, ,1.10531,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.353, ,1.10845,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.354, ,1.11159,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.355, ,1.11473,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.356, ,1.11787,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.357, ,1.12101,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.358, ,1.12415,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.359, ,1.12729,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.36, ,1.13043,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.361, ,1.13357,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.362, ,1.13671,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.363, ,1.13985,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.364, ,1.14299,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.365, ,1.14613,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.366, ,1.14927,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.367, ,1.15241,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.368, ,1.15555,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.369, ,1.15869,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.37, ,1.16183,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.371, ,1.16497,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.372, ,1.16811,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.373, ,1.17125,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.374, ,1.17439,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.375, ,1.17753,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.376, ,1.18067,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.377, ,1.18381,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.378, ,1.18695,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.379, ,1.19009,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.38, ,1.19323,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.381, ,1.19637,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.382, ,1.19951,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.383, ,1.20265,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.384, ,1.20579,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.385, ,1.20893,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.386, ,1.21207,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.387, ,1.21521,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.388, ,1.21835,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.389, ,1.22149,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.39, ,1.22463,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.391, ,1.22777,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.392, ,1.23091,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.393, ,1.23405,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.394, ,1.23719,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.395, ,1.24033,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.396, ,1.24347,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.397, ,1.24661,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.398, ,1.24975,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.399, ,1.25289,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.4, ,1.25603,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.401, ,1.25917,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.402, ,1.26231,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.403, ,1.26545,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.404, ,1.26859,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.405, ,1.27173,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.406, ,1.27487,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.407, ,1.27801,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.408, ,1.28115,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.409, ,1.28429,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.41, ,1.28743,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.411, ,1.29057,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.412, ,1.29371,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.413, ,1.29685,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.414, ,1.29999,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.415, ,1.30313,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.416, ,1.30627,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.417, ,1.30941,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.418, ,1.31255,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.419, ,1.31569,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.42, ,1.31883,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.421, ,1.32197,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.422, ,1.32511,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.423, ,1.32825,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.424, ,1.33139,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.425, ,1.33453,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.426, ,1.33767,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.427, ,1.34081,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.428, ,1.34395,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.429, ,1.34709,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.43, ,1.35023,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.431, ,1.35337,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.432, ,1.35651,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.433, ,1.35965,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.434, ,1.36279,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.435, ,1.36593,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.436, ,1.36907,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.437, ,1.37221,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.438, ,1.37535,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.439, ,1.37849,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.44, ,1.38163,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.441, ,1.38477,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.442, ,1.38791,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.443, ,1.39105,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.444, ,1.39419,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.445, ,1.39733,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.446, ,1.40047,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.447, ,1.40361,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.448, ,1.40675,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.449, ,1.40989,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.45, ,1.41303,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.451, ,1.41617,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.452, ,1.41931,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.453, ,1.42245,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.454, ,1.42559,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.455, ,1.42873,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.456, ,1.43187,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.457, ,1.43501,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.458, ,1.43815,0,3.14,0,0,0, ,1.5,0,0,0,0,0,,,,,,,,,,,
0.459, ,1.44107,2.74E-08,2.30372,0.00010563,-2132.47,0.2705, ,1.50013,-2.47E-08,0.501769,-9.50E-05,1279.48,-0.242907,,,,,,,,,,,
0.46, ,1.44214,2.93E-07,-0.109173,0.000419563,-1972.59,0.266794, ,1.50138,-2.63E-07,1.9495,-0.000374556,1183.55,-0.23464,,,,,,,,,,,
0.461, ,1.44148,7.88E-07,-0.805408,0.00051587,0,0, ,1.50366,-7.03E-07,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.462, ,1.44067,1.30E-06,-0.805408,0.00051587,0,0, ,1.50602,-1.16E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.463, ,1.43987,1.82E-06,-0.805408,0.00051587,0,0, ,1.50839,-1.62E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.464, ,1.43906,2.34E-06,-0.805408,0.00051587,0,0, ,1.51076,-2.08E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.465, ,1.43826,2.85E-06,-0.805408,0.00051587,0,0, ,1.51312,-2.54E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.466, ,1.43745,3.37E-06,-0.805408,0.00051587,0,0, ,1.51549,-3.00E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.467, ,1.43665,3.88E-06,-0.805408,0.00051587,0,0, ,1.51786,-3.46E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.468, ,1.43584,4.40E-06,-0.805408,0.00051587,0,0, ,1.52023,-3.91E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.469, ,1.43504,4.92E-06,-0.805408,0.00051587,0,0, ,1.52259,-4.37E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.47, ,1.43423,5.43E-06,-0.805408,0.00051587,0,0, ,1.52496,-4.83E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.471, ,1.43343,5.95E-06,-0.805408,0.00051587,0,0, ,1.52733,-5.29E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.472, ,1.43262,6.46E-06,-0.805408,0.00051587,0,0, ,1.52969,-5.75E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.473, ,1.43181,6.98E-06,-0.805408,0.00051587,0,0, ,1.53206,-6.21E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.474, ,1.43101,7.49E-06,-0.805408,0.00051587,0,0, ,1.53443,-6.67E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.475, ,1.4302,8.01E-06,-0.805408,0.00051587,0,0, ,1.5368,-7.12E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.476, ,1.4294,8.53E-06,-0.805408,0.00051587,0,0, ,1.53916,-7.58E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.477, ,1.42859,9.04E-06,-0.805408,0.00051587,0,0, ,1.54153,-8.04E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.478, ,1.42779,9.56E-06,-0.805408,0.00051587,0,0, ,1.5439,-8.50E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.479, ,1.42698,1.01E-05,-0.805408,0.00051587,0,0, ,1.54627,-8.96E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.48, ,1.42618,1.06E-05,-0.805408,0.00051587,0,0, ,1.54863,-9.42E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.481, ,1.42537,1.11E-05,-0.805408,0.00051587,0,0, ,1.551,-9.88E-06,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.482, ,1.42457,1.16E-05,-0.805408,0.00051587,0,0, ,1.55337,-1.03E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.483, ,1.42376,1.21E-05,-0.805408,0.00051587,0,0, ,1.55573,-1.08E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.484, ,1.42295,1.27E-05,-0.805408,0.00051587,0,0, ,1.5581,-1.13E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.485, ,1.42215,1.32E-05,-0.805408,0.00051587,0,0, ,1.56047,-1.17E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.486, ,1.42134,1.37E-05,-0.805408,0.00051587,0,0, ,1.56284,-1.22E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.487, ,1.42054,1.42E-05,-0.805408,0.00051587,0,0, ,1.5652,-1.26E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.488, ,1.41973,1.47E-05,-0.805408,0.00051587,0,0, ,1.56757,-1.31E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.489, ,1.41893,1.52E-05,-0.805408,0.00051587,0,0, ,1.56994,-1.35E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.49, ,1.41812,1.57E-05,-0.805408,0.00051587,0,0, ,1.57231,-1.40E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.491, ,1.41732,1.63E-05,-0.805408,0.00051587,0,0, ,1.57467,-1.45E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.492, ,1.41651,1.68E-05,-0.805408,0.00051587,0,0, ,1.57704,-1.49E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.493, ,1.41571,1.73E-05,-0.805408,0.00051587,0,0, ,1.57941,-1.54E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.494, ,1.4149,1.78E-05,-0.805408,0.00051587,0,0, ,1.58177,-1.58E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.495, ,1.4141,1.83E-05,-0.805408,0.00051587,0,0, ,1.58414,-1.63E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.496, ,1.41329,1.88E-05,-0.805408,0.00051587,0,0, ,1.58651,-1.68E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.497, ,1.41248,1.94E-05,-0.805408,0.00051587,0,0, ,1.58888,-1.72E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.498, ,1.41168,1.99E-05,-0.805408,0.00051587,0,0, ,1.59124,-1.77E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.499, ,1.41087,2.04E-05,-0.805408,0.00051587,0,0, ,1.59361,-1.81E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.5, ,1.41007,2.09E-05,-0.805408,0.00051587,0,0, ,1.59598,-1.86E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.501, ,1.40926,2.14E-05,-0.805408,0.00051587,0,0, ,1.59835,-1.90E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.502, ,1.40846,2.19E-05,-0.805408,0.00051587,0,0, ,1.60071,-1.95E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.503, ,1.40765,2.25E-05,-0.805408,0.00051587,0,0, ,1.60308,-2.00E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.504, ,1.40685,2.30E-05,-0.805408,0.00051587,0,0, ,1.60545,-2.04E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.505, ,1.40604,2.35E-05,-0.805408,0.00051587,0,0, ,1.60781,-2.09E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.506, ,1.40524,2.40E-05,-0.805408,0.00051587,0,0, ,1.61018,-2.13E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.507, ,1.40443,2.45E-05,-0.805408,0.00051587,0,0, ,1.61255,-2.18E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.508, ,1.40363,2.50E-05,-0.805408,0.00051587,0,0, ,1.61492,-2.23E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.509, ,1.40282,2.55E-05,-0.805408,0.00051587,0,0, ,1.61728,-2.27E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.51, ,1.40201,2.61E-05,-0.805408,0.00051587,0,0, ,1.61965,-2.32E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.511, ,1.40121,2.66E-05,-0.805408,0.00051587,0,0, ,1.62202,-2.36E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.512, ,1.4004,2.71E-05,-0.805408,0.00051587,0,0, ,1.62438,-2.41E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.513, ,1.3996,2.76E-05,-0.805408,0.00051587,0,0, ,1.62675,-2.46E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.514, ,1.39879,2.81E-05,-0.805408,0.00051587,0,0, ,1.62912,-2.50E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.515, ,1.39799,2.86E-05,-0.805408,0.00051587,0,0, ,1.63149,-2.55E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.516, ,1.39718,2.92E-05,-0.805408,0.00051587,0,0, ,1.63385,-2.59E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.517, ,1.39638,2.97E-05,-0.805408,0.00051587,0,0, ,1.63622,-2.64E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.518, ,1.39557,3.02E-05,-0.805408,0.00051587,0,0, ,1.63859,-2.68E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.519, ,1.39477,3.07E-05,-0.805408,0.00051587,0,0, ,1.64096,-2.73E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
0.52, ,1.39396,3.12E-05,-0.805408,0.00051587,0,0, ,1.64332,-2.78E-05,2.36724,-0.000458659,0,0,,,,,,,,,,,
